block_id,segment_id,division,date,window_start,window_end,available_duration_hrs,block_feasible,blocking_train_ids,generation_basis
BLK-001237,SEG-037,Agra,2024-01-25,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-001238,SEG-038,Delhi,2024-01-25,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-001239,SEG-039,Agra,2024-01-25,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001240,SEG-040,Delhi,2024-01-25,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-001241,SEG-041,Agra,2024-01-25,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001242,SEG-042,Delhi,2024-01-25,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-001243,SEG-043,Agra,2024-01-25,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001244,SEG-044,Delhi,2024-01-25,00:00,03:28,3.47,1,,Actual timetable interval gap
BLK-001245,SEG-045,Agra,2024-01-25,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001246,SEG-046,Delhi,2024-01-25,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001247,SEG-047,Agra,2024-01-25,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001248,SEG-048,Delhi,2024-01-25,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001249,SEG-049,Agra,2024-01-25,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001250,SEG-050,Delhi,2024-01-25,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001251,SEG-001,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001252,SEG-002,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001253,SEG-003,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001254,SEG-004,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001255,SEG-005,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001256,SEG-006,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001257,SEG-007,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001258,SEG-008,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001259,SEG-009,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001260,SEG-010,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001261,SEG-011,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001262,SEG-012,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001263,SEG-013,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001264,SEG-014,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001265,SEG-015,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001266,SEG-016,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001267,SEG-017,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001268,SEG-018,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001269,SEG-019,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001270,SEG-020,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001271,SEG-021,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001272,SEG-022,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001273,SEG-023,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001274,SEG-024,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001275,SEG-025,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001276,SEG-026,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001277,SEG-027,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001278,SEG-028,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001279,SEG-029,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001280,SEG-030,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001281,SEG-031,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001282,SEG-032,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001283,SEG-033,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001284,SEG-034,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001285,SEG-035,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001286,SEG-036,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001287,SEG-037,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001288,SEG-038,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001289,SEG-039,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001290,SEG-040,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001291,SEG-041,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001292,SEG-042,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001293,SEG-043,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001294,SEG-044,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001295,SEG-045,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001296,SEG-046,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001297,SEG-047,Agra,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001298,SEG-048,Delhi,2024-01-26,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001299,SEG-049,Agra,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001300,SEG-050,Delhi,2024-01-26,21:03,00:00,2.95,1,,Actual timetable interval gap
BLK-001301,SEG-001,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001302,SEG-002,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001303,SEG-003,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001304,SEG-004,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001305,SEG-005,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001306,SEG-006,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001307,SEG-007,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001308,SEG-008,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001309,SEG-009,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001310,SEG-010,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001311,SEG-011,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001312,SEG-012,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001313,SEG-013,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001314,SEG-014,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001315,SEG-015,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001316,SEG-016,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001317,SEG-017,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001318,SEG-018,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001319,SEG-019,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001320,SEG-020,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001321,SEG-021,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001322,SEG-022,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001323,SEG-023,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001324,SEG-024,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001325,SEG-025,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001326,SEG-026,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001327,SEG-027,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001328,SEG-028,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001329,SEG-029,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001330,SEG-030,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001331,SEG-031,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001332,SEG-032,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001333,SEG-033,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001334,SEG-034,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001335,SEG-035,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001336,SEG-036,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001337,SEG-037,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001338,SEG-038,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001339,SEG-039,Agra,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001340,SEG-040,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001341,SEG-041,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001342,SEG-042,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001343,SEG-043,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001344,SEG-044,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001345,SEG-045,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001346,SEG-046,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001347,SEG-047,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001348,SEG-048,Delhi,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001349,SEG-049,Agra,2024-01-27,00:00,04:13,4.22,1,,Actual timetable interval gap
BLK-001350,SEG-050,Delhi,2024-01-27,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001351,SEG-001,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001352,SEG-002,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001353,SEG-003,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001354,SEG-004,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001355,SEG-005,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001356,SEG-006,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001357,SEG-007,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001358,SEG-008,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001359,SEG-009,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001360,SEG-010,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001361,SEG-011,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001362,SEG-012,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001363,SEG-013,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001364,SEG-014,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001365,SEG-015,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001366,SEG-016,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001367,SEG-017,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001368,SEG-018,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001369,SEG-019,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001370,SEG-020,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001371,SEG-021,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001372,SEG-022,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001373,SEG-023,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001374,SEG-024,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001375,SEG-025,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001376,SEG-026,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001377,SEG-027,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001378,SEG-028,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001379,SEG-029,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001380,SEG-030,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001381,SEG-031,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001382,SEG-032,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001383,SEG-033,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001384,SEG-034,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001385,SEG-035,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001386,SEG-036,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001387,SEG-037,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001388,SEG-038,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001389,SEG-039,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001390,SEG-040,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001391,SEG-041,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001392,SEG-042,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001393,SEG-043,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001394,SEG-044,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001395,SEG-045,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001396,SEG-046,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001397,SEG-047,Agra,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001398,SEG-048,Delhi,2024-01-28,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001399,SEG-049,Agra,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001400,SEG-050,Delhi,2024-01-28,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001401,SEG-001,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001402,SEG-002,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001403,SEG-003,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001404,SEG-004,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001405,SEG-005,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001406,SEG-006,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001407,SEG-007,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001408,SEG-008,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001409,SEG-009,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001410,SEG-010,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001411,SEG-011,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001412,SEG-012,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001413,SEG-013,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001414,SEG-014,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001415,SEG-015,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001416,SEG-016,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001417,SEG-017,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001418,SEG-018,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001419,SEG-019,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001420,SEG-020,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001421,SEG-021,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001422,SEG-022,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001423,SEG-023,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001424,SEG-024,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001425,SEG-025,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001426,SEG-026,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001427,SEG-027,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001428,SEG-028,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001429,SEG-029,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001430,SEG-030,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001431,SEG-031,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001432,SEG-032,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001433,SEG-033,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001434,SEG-034,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001435,SEG-035,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001436,SEG-036,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001437,SEG-037,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001438,SEG-038,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001439,SEG-039,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001440,SEG-040,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001441,SEG-041,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001442,SEG-042,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001443,SEG-043,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001444,SEG-044,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001445,SEG-045,Agra,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001446,SEG-046,Delhi,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001447,SEG-047,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001448,SEG-048,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001449,SEG-049,Agra,2024-01-29,00:00,04:38,4.63,1,,Actual timetable interval gap
BLK-001450,SEG-050,Delhi,2024-01-29,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001451,SEG-001,Agra,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001452,SEG-002,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001453,SEG-003,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001454,SEG-004,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001455,SEG-005,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001456,SEG-006,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001457,SEG-007,Agra,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001458,SEG-008,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001459,SEG-009,Agra,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001460,SEG-010,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001461,SEG-011,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001462,SEG-012,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001463,SEG-013,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001464,SEG-014,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001465,SEG-015,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001466,SEG-016,Delhi,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001467,SEG-017,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001468,SEG-018,Delhi,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001469,SEG-019,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001470,SEG-020,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001471,SEG-021,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001472,SEG-022,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001473,SEG-023,Agra,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001474,SEG-024,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001475,SEG-025,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001476,SEG-026,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001477,SEG-027,Agra,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001478,SEG-028,Delhi,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001479,SEG-029,Agra,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001480,SEG-030,Delhi,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001481,SEG-031,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001482,SEG-032,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001483,SEG-033,Agra,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
BLK-001484,SEG-034,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001485,SEG-035,Agra,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001486,SEG-036,Delhi,2024-01-30,00:00,04:18,4.3,1,,Actual timetable interval gap
BLK-001487,SEG-037,Agra,2024-01-30,20:56,00:00,3.07,1,,Actual timetable interval gap
